sample_id,audio_path,original_file,genre,start_sec,shape
317,data\processed\audio\sample_0317.npy,classical.00035.wav,classical,3.0,"(128, 259)"
318,data\processed\audio\sample_0318.npy,classical.00035.wav,classical,4.5,"(128, 259)"
319,data\processed\audio\sample_0319.npy,classical.00035.wav,classical,6.0,"(128, 259)"
320,data\processed\audio\sample_0320.npy,classical.00035.wav,classical,7.5,"(128, 259)"
321,data\processed\audio\sample_0321.npy,classical.00035.wav,classical,9.0,"(128, 259)"
322,data\processed\audio\sample_0322.npy,classical.00035.wav,classical,10.5,"(128, 259)"
323,data\processed\audio\sample_0323.npy,classical.00035.wav,classical,12.0,"(128, 259)"
324,data\processed\audio\sample_0324.npy,classical.00019.wav,classical,0.0,"(128, 259)"
325,data\processed\audio\sample_0325.npy,classical.00019.wav,classical,1.5,"(128, 259)"
326,data\processed\audio\sample_0326.npy,classical.00019.wav,classical,3.0,"(128, 259)"
327,data\processed\audio\sample_0327.npy,classical.00019.wav,classical,4.5,"(128, 259)"
328,data\processed\audio\sample_0328.npy,classical.00019.wav,classical,6.0,"(128, 259)"
329,data\processed\audio\sample_0329.npy,classical.00019.wav,classical,7.5,"(128, 259)"
330,data\processed\audio\sample_0330.npy,classical.00019.wav,classical,9.0,"(128, 259)"
331,data\processed\audio\sample_0331.npy,classical.00019.wav,classical,10.5,"(128, 259)"
332,data\processed\audio\sample_0332.npy,classical.00019.wav,classical,12.0,"(128, 259)"
333,data\processed\audio\sample_0333.npy,classical.00027.wav,classical,0.0,"(128, 259)"
334,data\processed\audio\sample_0334.npy,classical.00027.wav,classical,1.5,"(128, 259)"
335,data\processed\audio\sample_0335.npy,classical.00027.wav,classical,3.0,"(128, 259)"
336,data\processed\audio\sample_0336.npy,classical.00027.wav,classical,4.5,"(128, 259)"
337,data\processed\audio\sample_0337.npy,classical.00027.wav,classical,6.0,"(128, 259)"
338,data\processed\audio\sample_0338.npy,classical.00027.wav,classical,7.5,"(128, 259)"
339,data\processed\audio\sample_0339.npy,classical.00027.wav,classical,9.0,"(128, 259)"
340,data\processed\audio\sample_0340.npy,classical.00027.wav,classical,10.5,"(128, 259)"
341,data\processed\audio\sample_0341.npy,classical.00027.wav,classical,12.0,"(128, 259)"
342,data\processed\audio\sample_0342.npy,classical.00095.wav,classical,0.0,"(128, 259)"
343,data\processed\audio\sample_0343.npy,classical.00095.wav,classical,1.5,"(128, 259)"
344,data\processed\audio\sample_0344.npy,classical.00095.wav,classical,3.0,"(128, 259)"
345,data\processed\audio\sample_0345.npy,classical.00095.wav,classical,4.5,"(128, 259)"
346,data\processed\audio\sample_0346.npy,classical.00095.wav,classical,6.0,"(128, 259)"
347,data\processed\audio\sample_0347.npy,classical.00095.wav,classical,7.5,"(128, 259)"
348,data\processed\audio\sample_0348.npy,classical.00095.wav,classical,9.0,"(128, 259)"
349,data\processed\audio\sample_0349.npy,classical.00095.wav,classical,10.5,"(128, 259)"
350,data\processed\audio\sample_0350.npy,classical.00095.wav,classical,12.0,"(128, 259)"
351,data\processed\audio\sample_0351.npy,classical.00013.wav,classical,0.0,"(128, 259)"
352,data\processed\audio\sample_0352.npy,classical.00013.wav,classical,1.5,"(128, 259)"
353,data\processed\audio\sample_0353.npy,classical.00013.wav,classical,3.0,"(128, 259)"
354,data\processed\audio\sample_0354.npy,classical.00013.wav,classical,4.5,"(128, 259)"
355,data\processed\audio\sample_0355.npy,classical.00013.wav,classical,6.0,"(128, 259)"
356,data\processed\audio\sample_0356.npy,classical.00013.wav,classical,7.5,"(128, 259)"
357,data\processed\audio\sample_0357.npy,classical.00013.wav,classical,9.0,"(128, 259)"
358,data\processed\audio\sample_0358.npy,classical.00013.wav,classical,10.5,"(128, 259)"
359,data\processed\audio\sample_0359.npy,classical.00013.wav,classical,12.0,"(128, 259)"
360,data\processed\audio\sample_0360.npy,classical.00011.wav,classical,0.0,"(128, 259)"
361,data\processed\audio\sample_0361.npy,classical.00011.wav,classical,1.5,"(128, 259)"
362,data\processed\audio\sample_0362.npy,classical.00011.wav,classical,3.0,"(128, 259)"
363,data\processed\audio\sample_0363.npy,classical.00011.wav,classical,4.5,"(128, 259)"
364,data\processed\audio\sample_0364.npy,classical.00011.wav,classical,6.0,"(128, 259)"
365,data\processed\audio\sample_0365.npy,classical.00011.wav,classical,7.5,"(128, 259)"
366,data\processed\audio\sample_0366.npy,classical.00011.wav,classical,9.0,"(128, 259)"
367,data\processed\audio\sample_0367.npy,classical.00011.wav,classical,10.5,"(128, 259)"
368,data\processed\audio\sample_0368.npy,classical.00011.wav,classical,12.0,"(128, 259)"
369,data\processed\audio\sample_0369.npy,classical.00048.wav,classical,0.0,"(128, 259)"
370,data\processed\audio\sample_0370.npy,classical.00048.wav,classical,1.5,"(128, 259)"
371,data\processed\audio\sample_0371.npy,classical.00048.wav,classical,3.0,"(128, 259)"
372,data\processed\audio\sample_0372.npy,classical.00048.wav,classical,4.5,"(128, 259)"
373,data\processed\audio\sample_0373.npy,classical.00048.wav,classical,6.0,"(128, 259)"
374,data\processed\audio\sample_0374.npy,classical.00048.wav,classical,7.5,"(128, 259)"
375,data\processed\audio\sample_0375.npy,classical.00048.wav,classical,9.0,"(128, 259)"
376,data\processed\audio\sample_0376.npy,classical.00048.wav,classical,10.5,"(128, 259)"
377,data\processed\audio\sample_0377.npy,classical.00048.wav,classical,12.0,"(128, 259)"
378,data\processed\audio\sample_0378.npy,classical.00012.wav,classical,0.0,"(128, 259)"
379,data\processed\audio\sample_0379.npy,classical.00012.wav,classical,1.5,"(128, 259)"
380,data\processed\audio\sample_0380.npy,classical.00012.wav,classical,3.0,"(128, 259)"
381,data\processed\audio\sample_0381.npy,classical.00012.wav,classical,4.5,"(128, 259)"
382,data\processed\audio\sample_0382.npy,classical.00012.wav,classical,6.0,"(128, 259)"
383,data\processed\audio\sample_0383.npy,classical.00012.wav,classical,7.5,"(128, 259)"
384,data\processed\audio\sample_0384.npy,classical.00012.wav,classical,9.0,"(128, 259)"
385,data\processed\audio\sample_0385.npy,classical.00012.wav,classical,10.5,"(128, 259)"
386,data\processed\audio\sample_0386.npy,classical.00012.wav,classical,12.0,"(128, 259)"
387,data\processed\audio\sample_0387.npy,classical.00045.wav,classical,0.0,"(128, 259)"
388,data\processed\audio\sample_0388.npy,classical.00045.wav,classical,1.5,"(128, 259)"
389,data\processed\audio\sample_0389.npy,classical.00045.wav,classical,3.0,"(128, 259)"
390,data\processed\audio\sample_0390.npy,classical.00045.wav,classical,4.5,"(128, 259)"
391,data\processed\audio\sample_0391.npy,classical.00045.wav,classical,6.0,"(128, 259)"
392,data\processed\audio\sample_0392.npy,classical.00045.wav,classical,7.5,"(128, 259)"
393,data\processed\audio\sample_0393.npy,classical.00045.wav,classical,9.0,"(128, 259)"
394,data\processed\audio\sample_0394.npy,classical.00045.wav,classical,10.5,"(128, 259)"
395,data\processed\audio\sample_0395.npy,classical.00045.wav,classical,12.0,"(128, 259)"
396,data\processed\audio\sample_0396.npy,classical.00044.wav,classical,0.0,"(128, 259)"
397,data\processed\audio\sample_0397.npy,classical.00044.wav,classical,1.5,"(128, 259)"
398,data\processed\audio\sample_0398.npy,classical.00044.wav,classical,3.0,"(128, 259)"
399,data\processed\audio\sample_0399.npy,classical.00044.wav,classical,4.5,"(128, 259)"
400,data\processed\audio\sample_0400.npy,classical.00044.wav,classical,6.0,"(128, 259)"
401,data\processed\audio\sample_0401.npy,classical.00044.wav,classical,7.5,"(128, 259)"
402,data\processed\audio\sample_0402.npy,classical.00044.wav,classical,9.0,"(128, 259)"
403,data\processed\audio\sample_0403.npy,classical.00044.wav,classical,10.5,"(128, 259)"
404,data\processed\audio\sample_0404.npy,classical.00044.wav,classical,12.0,"(128, 259)"
405,data\processed\audio\sample_0405.npy,classical.00077.wav,classical,0.0,"(128, 259)"
406,data\processed\audio\sample_0406.npy,classical.00077.wav,classical,1.5,"(128, 259)"
407,data\processed\audio\sample_0407.npy,classical.00077.wav,classical,3.0,"(128, 259)"
408,data\processed\audio\sample_0408.npy,classical.00077.wav,classical,4.5,"(128, 259)"
409,data\processed\audio\sample_0409.npy,classical.00077.wav,classical,6.0,"(128, 259)"
410,data\processed\audio\sample_0410.npy,classical.00077.wav,classical,7.5,"(128, 259)"
411,data\processed\audio\sample_0411.npy,classical.00077.wav,classical,9.0,"(128, 259)"
412,data\processed\audio\sample_0412.npy,classical.00077.wav,classical,10.5,"(128, 259)"
413,data\processed\audio\sample_0413.npy,classical.00077.wav,classical,12.0,"(128, 259)"
414,data\processed\audio\sample_0414.npy,classical.00033.wav,classical,0.0,"(128, 259)"
415,data\processed\audio\sample_0415.npy,classical.00033.wav,classical,1.5,"(128, 259)"
416,data\processed\audio\sample_0416.npy,classical.00033.wav,classical,3.0,"(128, 259)"
417,data\processed\audio\sample_0417.npy,classical.00033.wav,classical,4.5,"(128, 259)"
418,data\processed\audio\sample_0418.npy,classical.00033.wav,classical,6.0,"(128, 259)"
419,data\processed\audio\sample_0419.npy,classical.00033.wav,classical,7.5,"(128, 259)"
420,data\processed\audio\sample_0420.npy,classical.00033.wav,classical,9.0,"(128, 259)"
421,data\processed\audio\sample_0421.npy,classical.00033.wav,classical,10.5,"(128, 259)"
422,data\processed\audio\sample_0422.npy,classical.00033.wav,classical,12.0,"(128, 259)"
423,data\processed\audio\sample_0423.npy,classical.00005.wav,classical,0.0,"(128, 259)"
424,data\processed\audio\sample_0424.npy,classical.00005.wav,classical,1.5,"(128, 259)"
425,data\processed\audio\sample_0425.npy,classical.00005.wav,classical,3.0,"(128, 259)"
426,data\processed\audio\sample_0426.npy,classical.00005.wav,classical,4.5,"(128, 259)"
427,data\processed\audio\sample_0427.npy,classical.00005.wav,classical,6.0,"(128, 259)"
428,data\processed\audio\sample_0428.npy,classical.00005.wav,classical,7.5,"(128, 259)"
429,data\processed\audio\sample_0429.npy,classical.00005.wav,classical,9.0,"(128, 259)"
430,data\processed\audio\sample_0430.npy,classical.00005.wav,classical,10.5,"(128, 259)"
431,data\processed\audio\sample_0431.npy,classical.00005.wav,classical,12.0,"(128, 259)"
432,data\processed\audio\sample_0432.npy,classical.00058.wav,classical,0.0,"(128, 259)"
433,data\processed\audio\sample_0433.npy,classical.00058.wav,classical,1.5,"(128, 259)"
434,data\processed\audio\sample_0434.npy,classical.00058.wav,classical,3.0,"(128, 259)"
435,data\processed\audio\sample_0435.npy,classical.00058.wav,classical,4.5,"(128, 259)"
436,data\processed\audio\sample_0436.npy,classical.00058.wav,classical,6.0,"(128, 259)"
437,data\processed\audio\sample_0437.npy,classical.00058.wav,classical,7.5,"(128, 259)"
438,data\processed\audio\sample_0438.npy,classical.00058.wav,classical,9.0,"(128, 259)"
439,data\processed\audio\sample_0439.npy,classical.00058.wav,classical,10.5,"(128, 259)"
440,data\processed\audio\sample_0440.npy,classical.00058.wav,classical,12.0,"(128, 259)"
441,data\processed\audio\sample_0441.npy,classical.00068.wav,classical,0.0,"(128, 259)"
442,data\processed\audio\sample_0442.npy,classical.00068.wav,classical,1.5,"(128, 259)"
443,data\processed\audio\sample_0443.npy,classical.00068.wav,classical,3.0,"(128, 259)"
444,data\processed\audio\sample_0444.npy,classical.00068.wav,classical,4.5,"(128, 259)"
445,data\processed\audio\sample_0445.npy,classical.00068.wav,classical,6.0,"(128, 259)"
446,data\processed\audio\sample_0446.npy,classical.00068.wav,classical,7.5,"(128, 259)"
447,data\processed\audio\sample_0447.npy,classical.00068.wav,classical,9.0,"(128, 259)"
448,data\processed\audio\sample_0448.npy,classical.00068.wav,classical,10.5,"(128, 259)"
449,data\processed\audio\sample_0449.npy,classical.00068.wav,classical,12.0,"(128, 259)"
450,data\processed\audio\sample_0450.npy,classical.00015.wav,classical,0.0,"(128, 259)"
451,data\processed\audio\sample_0451.npy,classical.00015.wav,classical,1.5,"(128, 259)"
452,data\processed\audio\sample_0452.npy,classical.00015.wav,classical,3.0,"(128, 259)"
453,data\processed\audio\sample_0453.npy,classical.00015.wav,classical,4.5,"(128, 259)"
454,data\processed\audio\sample_0454.npy,classical.00015.wav,classical,6.0,"(128, 259)"
455,data\processed\audio\sample_0455.npy,classical.00015.wav,classical,7.5,"(128, 259)"
456,data\processed\audio\sample_0456.npy,classical.00015.wav,classical,9.0,"(128, 259)"
457,data\processed\audio\sample_0457.npy,classical.00015.wav,classical,10.5,"(128, 259)"
458,data\processed\audio\sample_0458.npy,classical.00015.wav,classical,12.0,"(128, 259)"
459,data\processed\audio\sample_0459.npy,classical.00088.wav,classical,0.0,"(128, 259)"
460,data\processed\audio\sample_0460.npy,classical.00088.wav,classical,1.5,"(128, 259)"
461,data\processed\audio\sample_0461.npy,classical.00088.wav,classical,3.0,"(128, 259)"
462,data\processed\audio\sample_0462.npy,classical.00088.wav,classical,4.5,"(128, 259)"
463,data\processed\audio\sample_0463.npy,classical.00088.wav,classical,6.0,"(128, 259)"
464,data\processed\audio\sample_0464.npy,classical.00088.wav,classical,7.5,"(128, 259)"
465,data\processed\audio\sample_0465.npy,classical.00088.wav,classical,9.0,"(128, 259)"
466,data\processed\audio\sample_0466.npy,classical.00088.wav,classical,10.5,"(128, 259)"
467,data\processed\audio\sample_0467.npy,classical.00088.wav,classical,12.0,"(128, 259)"
468,data\processed\audio\sample_0468.npy,classical.00010.wav,classical,0.0,"(128, 259)"
469,data\processed\audio\sample_0469.npy,classical.00010.wav,classical,1.5,"(128, 259)"
470,data\processed\audio\sample_0470.npy,classical.00010.wav,classical,3.0,"(128, 259)"
471,data\processed\audio\sample_0471.npy,classical.00010.wav,classical,4.5,"(128, 259)"
472,data\processed\audio\sample_0472.npy,classical.00010.wav,classical,6.0,"(128, 259)"
473,data\processed\audio\sample_0473.npy,classical.00010.wav,classical,7.5,"(128, 259)"
474,data\processed\audio\sample_0474.npy,classical.00010.wav,classical,9.0,"(128, 259)"
475,data\processed\audio\sample_0475.npy,classical.00010.wav,classical,10.5,"(128, 259)"
476,data\processed\audio\sample_0476.npy,classical.00010.wav,classical,12.0,"(128, 259)"
477,data\processed\audio\sample_0477.npy,classical.00070.wav,classical,0.0,"(128, 259)"
478,data\processed\audio\sample_0478.npy,classical.00070.wav,classical,1.5,"(128, 259)"
479,data\processed\audio\sample_0479.npy,classical.00070.wav,classical,3.0,"(128, 259)"
480,data\processed\audio\sample_0480.npy,classical.00070.wav,classical,4.5,"(128, 259)"
481,data\processed\audio\sample_0481.npy,classical.00070.wav,classical,6.0,"(128, 259)"
482,data\processed\audio\sample_0482.npy,classical.00070.wav,classical,7.5,"(128, 259)"
483,data\processed\audio\sample_0483.npy,classical.00070.wav,classical,9.0,"(128, 259)"
484,data\processed\audio\sample_0484.npy,classical.00070.wav,classical,10.5,"(128, 259)"
485,data\processed\audio\sample_0485.npy,classical.00070.wav,classical,12.0,"(128, 259)"
486,data\processed\audio\sample_0486.npy,classical.00037.wav,classical,0.0,"(128, 259)"
487,data\processed\audio\sample_0487.npy,classical.00037.wav,classical,1.5,"(128, 259)"
488,data\processed\audio\sample_0488.npy,classical.00037.wav,classical,3.0,"(128, 259)"
489,data\processed\audio\sample_0489.npy,classical.00037.wav,classical,4.5,"(128, 259)"
490,data\processed\audio\sample_0490.npy,classical.00037.wav,classical,6.0,"(128, 259)"
491,data\processed\audio\sample_0491.npy,classical.00037.wav,classical,7.5,"(128, 259)"
492,data\processed\audio\sample_0492.npy,classical.00037.wav,classical,9.0,"(128, 259)"
493,data\processed\audio\sample_0493.npy,classical.00037.wav,classical,10.5,"(128, 259)"
494,data\processed\audio\sample_0494.npy,classical.00037.wav,classical,12.0,"(128, 259)"
495,data\processed\audio\sample_0495.npy,classical.00046.wav,classical,0.0,"(128, 259)"
496,data\processed\audio\sample_0496.npy,classical.00046.wav,classical,1.5,"(128, 259)"
497,data\processed\audio\sample_0497.npy,classical.00046.wav,classical,3.0,"(128, 259)"
498,data\processed\audio\sample_0498.npy,classical.00046.wav,classical,4.5,"(128, 259)"
499,data\processed\audio\sample_0499.npy,classical.00046.wav,classical,6.0,"(128, 259)"
500,data\processed\audio\sample_0500.npy,classical.00046.wav,classical,7.5,"(128, 259)"
501,data\processed\audio\sample_0501.npy,classical.00046.wav,classical,9.0,"(128, 259)"
502,data\processed\audio\sample_0502.npy,classical.00046.wav,classical,10.5,"(128, 259)"
503,data\processed\audio\sample_0503.npy,classical.00046.wav,classical,12.0,"(128, 259)"
504,data\processed\audio\sample_0504.npy,classical.00073.wav,classical,0.0,"(128, 259)"
505,data\processed\audio\sample_0505.npy,classical.00073.wav,classical,1.5,"(128, 259)"
506,data\processed\audio\sample_0506.npy,classical.00073.wav,classical,3.0,"(128, 259)"
507,data\processed\audio\sample_0507.npy,classical.00073.wav,classical,4.5,"(128, 259)"
508,data\processed\audio\sample_0508.npy,classical.00073.wav,classical,6.0,"(128, 259)"
509,data\processed\audio\sample_0509.npy,classical.00073.wav,classical,7.5,"(128, 259)"
510,data\processed\audio\sample_0510.npy,classical.00073.wav,classical,9.0,"(128, 259)"
511,data\processed\audio\sample_0511.npy,classical.00073.wav,classical,10.5,"(128, 259)"
512,data\processed\audio\sample_0512.npy,classical.00073.wav,classical,12.0,"(128, 259)"
513,data\processed\audio\sample_0513.npy,classical.00024.wav,classical,0.0,"(128, 259)"
514,data\processed\audio\sample_0514.npy,classical.00024.wav,classical,1.5,"(128, 259)"
515,data\processed\audio\sample_0515.npy,classical.00024.wav,classical,3.0,"(128, 259)"
516,data\processed\audio\sample_0516.npy,classical.00024.wav,classical,4.5,"(128, 259)"
517,data\processed\audio\sample_0517.npy,classical.00024.wav,classical,6.0,"(128, 259)"
518,data\processed\audio\sample_0518.npy,classical.00024.wav,classical,7.5,"(128, 259)"
519,data\processed\audio\sample_0519.npy,classical.00024.wav,classical,9.0,"(128, 259)"
520,data\processed\audio\sample_0520.npy,classical.00024.wav,classical,10.5,"(128, 259)"
521,data\processed\audio\sample_0521.npy,classical.00024.wav,classical,12.0,"(128, 259)"
522,data\processed\audio\sample_0522.npy,classical.00008.wav,classical,0.0,"(128, 259)"
523,data\processed\audio\sample_0523.npy,classical.00008.wav,classical,1.5,"(128, 259)"
524,data\processed\audio\sample_0524.npy,classical.00008.wav,classical,3.0,"(128, 259)"
525,data\processed\audio\sample_0525.npy,classical.00008.wav,classical,4.5,"(128, 259)"
526,data\processed\audio\sample_0526.npy,classical.00008.wav,classical,6.0,"(128, 259)"
527,data\processed\audio\sample_0527.npy,classical.00008.wav,classical,7.5,"(128, 259)"
528,data\processed\audio\sample_0528.npy,classical.00008.wav,classical,9.0,"(128, 259)"
529,data\processed\audio\sample_0529.npy,classical.00008.wav,classical,10.5,"(128, 259)"
530,data\processed\audio\sample_0530.npy,classical.00008.wav,classical,12.0,"(128, 259)"
531,data\processed\audio\sample_0531.npy,classical.00082.wav,classical,0.0,"(128, 259)"
532,data\processed\audio\sample_0532.npy,classical.00082.wav,classical,1.5,"(128, 259)"
533,data\processed\audio\sample_0533.npy,classical.00082.wav,classical,3.0,"(128, 259)"
534,data\processed\audio\sample_0534.npy,classical.00082.wav,classical,4.5,"(128, 259)"
535,data\processed\audio\sample_0535.npy,classical.00082.wav,classical,6.0,"(128, 259)"
